game_id,team_id,HoA,won,settled_in,head_coach,goals,shots,hits,pim,powerPlayOpportunities,powerPlayGoals,faceOffWinPercentage,giveaways,takeaways,blocked,startRinkSide
2018020212,1,away,True,REG,John Hynes,5.0,39.0,44.0,8.0,4.0,2.0,42.4,5.0,6.0,22.0,right
2018020212,5,home,False,REG,Mike Sullivan,1.0,36.0,49.0,10.0,3.0,0.0,57.6,11.0,8.0,15.0,right
2018020213,22,away,False,REG,Todd McLellan,2.0,33.0,16.0,4.0,4.0,1.0,58.1,7.0,11.0,10.0,left
2018020213,15,home,True,REG,Todd Reirden,4.0,23.0,25.0,8.0,2.0,1.0,41.9,11.0,13.0,23.0,left
2018020214,4,away,True,REG,Dave Hakstol,5.0,34.0,10.0,16.0,3.0,1.0,52.6,7.0,2.0,23.0,right
2018020214,53,home,False,REG,Rick Tocchet,2.0,36.0,17.0,16.0,4.0,1.0,47.4,11.0,4.0,17.0,right
2018020215,54,away,False,REG,Gerard Gallant,1.0,37.0,23.0,2.0,3.0,0.0,39.0,10.0,11.0,11.0,left
2018020215,10,home,True,REG,Mike Babcock,3.0,21.0,25.0,6.0,1.0,0.0,61.0,19.0,14.0,20.0,left
2018020216,8,away,False,REG,Claude Julien,3.0,34.0,17.0,16.0,7.0,1.0,46.2,5.0,4.0,16.0,left
2018020216,3,home,True,REG,David Quinn,5.0,32.0,14.0,28.0,6.0,0.0,53.8,14.0,13.0,14.0,left
2018020217,25,away,False,REG,Jim Montgomery,1.0,28.0,18.0,6.0,2.0,1.0,50.0,4.0,7.0,14.0,right
2018020217,29,home,True,REG,John Tortorella,4.0,34.0,22.0,4.0,3.0,1.0,50.0,6.0,5.0,13.0,right
2018020218,1,away,False,REG,John Hynes,3.0,39.0,27.0,8.0,2.0,0.0,47.9,8.0,4.0,14.0,right
2018020218,9,home,True,REG,Guy Boucher,7.0,42.0,14.0,4.0,4.0,1.0,52.1,12.0,9.0,15.0,right
2018020219,23,away,False,OT,Travis Green,2.0,42.0,24.0,4.0,3.0,0.0,43.5,10.0,6.0,15.0,left
2018020219,17,home,True,OT,Jeff Blashill,2.0,30.0,27.0,6.0,2.0,1.0,56.5,10.0,3.0,11.0,left
2018020220,22,away,False,REG,Todd McLellan,2.0,35.0,27.0,24.0,4.0,1.0,47.5,6.0,5.0,10.0,right
2018020220,14,home,True,REG,Jon Cooper,5.0,35.0,20.0,10.0,6.0,1.0,52.5,5.0,11.0,13.0,right
2018020221,12,away,False,REG,Rod Brind'Amour,1.0,39.0,16.0,8.0,5.0,1.0,40.4,4.0,5.0,12.0,right
2018020221,19,home,True,REG,Mike Yeo,4.0,20.0,16.0,10.0,4.0,1.0,59.6,14.0,6.0,17.0,right
2018020222,24,away,False,REG,Randy Carlyle,1.0,31.0,18.0,2.0,4.0,0.0,57.1,9.0,2.0,9.0,left
2018020222,26,home,True,REG,Willie Desjardins,4.0,27.0,24.0,8.0,1.0,1.0,42.9,14.0,4.0,23.0,left
2018020223,30,away,False,REG,Bruce Boudreau,3.0,26.0,27.0,0.0,3.0,1.0,65.4,5.0,5.0,15.0,right
2018020223,28,home,True,REG,Peter DeBoer,4.0,22.0,23.0,6.0,0.0,0.0,34.6,5.0,4.0,21.0,right
2018020215,54,away,False,REG,Gerard Gallant,1.0,37.0,23.0,2.0,3.0,0.0,39.0,10.0,11.0,11.0,left
2018020215,10,home,True,REG,Mike Babcock,3.0,21.0,25.0,6.0,1.0,0.0,61.0,19.0,14.0,20.0,left
2018020216,8,away,False,REG,Claude Julien,3.0,34.0,17.0,16.0,7.0,1.0,46.2,5.0,4.0,16.0,left
2018020216,3,home,True,REG,David Quinn,5.0,32.0,14.0,28.0,6.0,0.0,53.8,14.0,13.0,14.0,left
2018020217,25,away,False,REG,Jim Montgomery,1.0,28.0,18.0,6.0,2.0,1.0,50.0,4.0,7.0,14.0,right
2018020217,29,home,True,REG,John Tortorella,4.0,34.0,22.0,4.0,3.0,1.0,50.0,6.0,5.0,13.0,right
2018020218,1,away,False,REG,John Hynes,3.0,39.0,27.0,8.0,2.0,0.0,47.9,8.0,4.0,14.0,right
2018020218,9,home,True,REG,Guy Boucher,7.0,42.0,14.0,4.0,4.0,1.0,52.1,12.0,9.0,15.0,right
2018020219,23,away,False,OT,Travis Green,2.0,42.0,24.0,4.0,3.0,0.0,43.5,10.0,6.0,15.0,left
2018020219,17,home,True,OT,Jeff Blashill,2.0,30.0,27.0,6.0,2.0,1.0,56.5,10.0,3.0,11.0,left
2018020220,22,away,False,REG,Todd McLellan,2.0,35.0,27.0,24.0,4.0,1.0,47.5,6.0,5.0,10.0,right
2018020220,14,home,True,REG,Jon Cooper,5.0,35.0,20.0,10.0,6.0,1.0,52.5,5.0,11.0,13.0,right
2018020221,12,away,False,REG,Rod Brind'Amour,1.0,39.0,16.0,8.0,5.0,1.0,40.4,4.0,5.0,12.0,right
2018020221,19,home,True,REG,Mike Yeo,4.0,20.0,16.0,10.0,4.0,1.0,59.6,14.0,6.0,17.0,right
2018020222,24,away,False,REG,Randy Carlyle,1.0,31.0,18.0,2.0,4.0,0.0,57.1,9.0,2.0,9.0,left
2018020222,26,home,True,REG,Willie Desjardins,4.0,27.0,24.0,8.0,1.0,1.0,42.9,14.0,4.0,23.0,left
2018020223,30,away,False,REG,Bruce Boudreau,3.0,26.0,27.0,0.0,3.0,1.0,65.4,5.0,5.0,15.0,right
2018020223,28,home,True,REG,Peter DeBoer,4.0,22.0,23.0,6.0,0.0,0.0,34.6,5.0,4.0,21.0,right
2018020224,5,away,False,REG,Mike Sullivan,1.0,42.0,28.0,20.0,3.0,1.0,52.5,15.0,11.0,17.0,left
2018020224,15,home,True,REG,Todd Reirden,2.0,22.0,22.0,6.0,6.0,1.0,47.5,17.0,8.0,21.0,left
2018020225,18,away,True,REG,Peter Laviolette,4.0,34.0,12.0,6.0,3.0,1.0,52.8,2.0,6.0,18.0,left
2018020225,21,home,False,REG,Jared Bednar,1.0,25.0,28.0,6.0,3.0,1.0,47.2,6.0,10.0,17.0,left
2018020226,20,away,False,REG,Bill Peters,2.0,39.0,6.0,6.0,3.0,1.0,57.7,17.0,9.0,5.0,right
2018020226,24,home,True,REG,Randy Carlyle,3.0,24.0,13.0,6.0,3.0,0.0,42.3,12.0,3.0,11.0,right
2018020224,5,away,False,REG,Mike Sullivan,1.0,42.0,28.0,20.0,3.0,1.0,52.5,15.0,11.0,17.0,left
2018020224,15,home,True,REG,Todd Reirden,2.0,22.0,22.0,6.0,6.0,1.0,47.5,17.0,8.0,21.0,left
2018020225,18,away,True,REG,Peter Laviolette,4.0,34.0,12.0,6.0,3.0,1.0,52.8,2.0,6.0,18.0,left
2018020225,21,home,False,REG,Jared Bednar,1.0,25.0,28.0,6.0,3.0,1.0,47.2,6.0,10.0,17.0,left
2018020226,20,away,False,REG,Bill Peters,2.0,39.0,6.0,6.0,3.0,1.0,57.7,17.0,9.0,5.0,right
2018020226,24,home,True,REG,Randy Carlyle,3.0,24.0,13.0,6.0,3.0,0.0,42.3,12.0,3.0,11.0,right
2018020227,23,away,True,REG,Travis Green,8.0,33.0,15.0,17.0,5.0,2.0,52.0,6.0,11.0,9.0,right
2018020227,6,home,False,REG,Bruce Cassidy,5.0,28.0,23.0,27.0,5.0,2.0,48.0,14.0,9.0,12.0,right
2018020228,22,away,False,REG,Todd McLellan,1.0,27.0,23.0,13.0,3.0,0.0,37.3,5.0,12.0,10.0,left
2018020228,13,home,True,REG,Bob Boughner,4.0,33.0,12.0,11.0,4.0,1.0,62.7,11.0,16.0,12.0,left
2018020229,53,away,False,OT,Rick Tocchet,4.0,34.0,25.0,8.0,2.0,1.0,37.0,11.0,7.0,20.0,left
2018020229,4,home,True,OT,Dave Hakstol,5.0,31.0,28.0,4.0,4.0,0.0,63.0,15.0,6.0,11.0,left
2018020230,7,away,True,OT,Phil Housley,6.0,31.0,17.0,10.0,3.0,0.0,53.7,12.0,12.0,16.0,left
2018020230,8,home,False,OT,Claude Julien,5.0,37.0,16.0,6.0,5.0,0.0,46.3,16.0,11.0,15.0,left
2018020231,54,away,True,REG,Gerard Gallant,5.0,42.0,28.0,9.0,2.0,2.0,50.0,8.0,4.0,13.0,right
2018020231,9,home,False,REG,Guy Boucher,3.0,30.0,29.0,9.0,2.0,0.0,50.0,10.0,8.0,24.0,right
2018020232,2,away,False,REG,Barry Trotz,2.0,37.0,24.0,8.0,5.0,0.0,42.3,8.0,7.0,12.0,right
2018020232,14,home,True,REG,Jon Cooper,4.0,27.0,21.0,10.0,4.0,0.0,57.7,10.0,8.0,15.0,right
2018020233,12,away,True,REG,Rod Brind'Amour,4.0,34.0,24.0,4.0,2.0,1.0,48.9,5.0,3.0,16.0,left
2018020233,16,home,False,REG,Eddie Oatman,3.0,38.0,18.0,4.0,2.0,0.0,51.1,11.0,4.0,13.0,left
2018020234,28,away,False,REG,Peter DeBoer,3.0,36.0,9.0,2.0,3.0,0.0,49.2,12.0,1.0,11.0,left
2018020234,25,home,True,REG,Jim Montgomery,4.0,22.0,23.0,6.0,1.0,0.0,50.8,13.0,7.0,18.0,left
2018020235,30,away,True,REG,Bruce Boudreau,3.0,24.0,18.0,6.0,3.0,1.0,46.7,8.0,2.0,18.0,left
2018020235,26,home,False,REG,Willie Desjardins,1.0,28.0,18.0,6.0,3.0,0.0,53.3,15.0,3.0,14.0,left
2018020227,23,away,True,REG,Travis Green,8.0,33.0,15.0,17.0,5.0,2.0,52.0,6.0,11.0,9.0,right
2018020227,6,home,False,REG,Bruce Cassidy,5.0,28.0,23.0,27.0,5.0,2.0,48.0,14.0,9.0,12.0,right
2018020228,22,away,False,REG,Todd McLellan,1.0,27.0,23.0,13.0,3.0,0.0,37.3,5.0,12.0,10.0,left
2018020228,13,home,True,REG,Bob Boughner,4.0,33.0,12.0,11.0,4.0,1.0,62.7,11.0,16.0,12.0,left
2018020229,53,away,False,OT,Rick Tocchet,4.0,34.0,25.0,8.0,2.0,1.0,37.0,11.0,7.0,20.0,left
2018020229,4,home,True,OT,Dave Hakstol,5.0,31.0,28.0,4.0,4.0,0.0,63.0,15.0,6.0,11.0,left
2018020230,7,away,True,OT,Phil Housley,6.0,31.0,17.0,10.0,3.0,0.0,53.7,12.0,12.0,16.0,left
2018020230,8,home,False,OT,Claude Julien,5.0,37.0,16.0,6.0,5.0,0.0,46.3,16.0,11.0,15.0,left
2018020231,54,away,True,REG,Gerard Gallant,5.0,42.0,28.0,9.0,2.0,2.0,50.0,8.0,4.0,13.0,right
2018020231,9,home,False,REG,Guy Boucher,3.0,30.0,29.0,9.0,2.0,0.0,50.0,10.0,8.0,24.0,right
2018020232,2,away,False,REG,Barry Trotz,2.0,37.0,24.0,8.0,5.0,0.0,42.3,8.0,7.0,12.0,right
2018020232,14,home,True,REG,Jon Cooper,4.0,27.0,21.0,10.0,4.0,0.0,57.7,10.0,8.0,15.0,right
2018020233,12,away,True,REG,Rod Brind'Amour,4.0,34.0,24.0,4.0,2.0,1.0,48.9,5.0,3.0,16.0,left
2018020233,16,home,False,REG,Eddie Oatman,3.0,38.0,18.0,4.0,2.0,0.0,51.1,11.0,4.0,13.0,left
2018020234,28,away,False,REG,Peter DeBoer,3.0,36.0,9.0,2.0,3.0,0.0,49.2,12.0,1.0,11.0,left
2018020234,25,home,True,REG,Jim Montgomery,4.0,22.0,23.0,6.0,1.0,0.0,50.8,13.0,7.0,18.0,left
2018020235,30,away,True,REG,Bruce Boudreau,3.0,24.0,18.0,6.0,3.0,1.0,46.7,8.0,2.0,18.0,left
2018020235,26,home,False,REG,Willie Desjardins,1.0,28.0,18.0,6.0,3.0,0.0,53.3,15.0,3.0,14.0,left
2018020236,1,away,False,REG,John Hynes,1.0,39.0,39.0,8.0,3.0,0.0,39.7,9.0,7.0,16.0,left
2018020236,10,home,True,REG,Mike Babcock,6.0,32.0,23.0,6.0,4.0,0.0,60.3,22.0,3.0,16.0,left
2018020237,29,away,True,REG,John Tortorella,2.0,36.0,24.0,10.0,3.0,2.0,47.5,8.0,9.0,19.0,left
2018020237,15,home,False,REG,Todd Reirden,1.0,34.0,19.0,6.0,5.0,1.0,52.5,13.0,17.0,14.0,left
2018020238,3,away,False,OT,David Quinn,2.0,30.0,27.0,4.0,4.0,2.0,45.5,9.0,4.0,15.0,left
2018020238,17,home,True,OT,Jeff Blashill,3.0,31.0,23.0,8.0,2.0,0.0,54.5,24.0,9.0,4.0,left
2018020239,28,away,False,REG,Peter DeBoer,0.0,33.0,17.0,10.0,4.0,0.0,32.7,3.0,7.0,16.0,right
2018020239,19,home,True,REG,Mike Yeo,4.0,31.0,16.0,10.0,4.0,0.0,67.3,2.0,14.0,18.0,right
2018020240,21,away,False,REG,Jared Bednar,2.0,30.0,21.0,8.0,4.0,0.0,45.6,4.0,4.0,15.0,left
2018020240,52,home,True,REG,Paul Maurice,5.0,24.0,28.0,8.0,4.0,2.0,54.4,11.0,8.0,10.0,left
2018020241,30,away,True,REG,Bruce Boudreau,5.0,43.0,15.0,9.0,4.0,0.0,56.9,10.0,0.0,11.0,right
2018020241,24,home,False,REG,Randy Carlyle,1.0,21.0,35.0,13.0,2.0,1.0,43.1,15.0,1.0,15.0,right
2018020236,1,away,False,REG,John Hynes,1.0,39.0,39.0,8.0,3.0,0.0,39.7,9.0,7.0,16.0,left
2018020236,10,home,True,REG,Mike Babcock,6.0,32.0,23.0,6.0,4.0,0.0,60.3,22.0,3.0,16.0,left
2018020237,29,away,True,REG,John Tortorella,2.0,36.0,24.0,10.0,3.0,2.0,47.5,8.0,9.0,19.0,left
2018020237,15,home,False,REG,Todd Reirden,1.0,34.0,19.0,6.0,5.0,1.0,52.5,13.0,17.0,14.0,left
2018020238,3,away,False,OT,David Quinn,2.0,30.0,27.0,4.0,4.0,2.0,45.5,9.0,4.0,15.0,left
2018020238,17,home,True,OT,Jeff Blashill,3.0,31.0,23.0,8.0,2.0,0.0,54.5,24.0,9.0,4.0,left
2018020239,28,away,False,REG,Peter DeBoer,0.0,33.0,17.0,10.0,4.0,0.0,32.7,3.0,7.0,16.0,right
2018020239,19,home,True,REG,Mike Yeo,4.0,31.0,16.0,10.0,4.0,0.0,67.3,2.0,14.0,18.0,right
2018020240,21,away,False,REG,Jared Bednar,2.0,30.0,21.0,8.0,4.0,0.0,45.6,4.0,4.0,15.0,left
2018020240,52,home,True,REG,Paul Maurice,5.0,24.0,28.0,8.0,4.0,2.0,54.4,11.0,8.0,10.0,left
2018020241,30,away,True,REG,Bruce Boudreau,5.0,43.0,15.0,9.0,4.0,0.0,56.9,10.0,0.0,11.0,right
2018020241,24,home,False,REG,Randy Carlyle,1.0,21.0,35.0,13.0,2.0,1.0,43.1,15.0,1.0,15.0,right
2018020242,23,away,False,OT,Travis Green,3.0,39.0,10.0,4.0,4.0,0.0,46.0,7.0,3.0,12.0,right
2018020242,7,home,True,OT,Phil Housley,3.0,37.0,17.0,8.0,2.0,0.0,54.0,10.0,4.0,10.0,right
2018020243,16,away,False,REG,Eddie Oatman,0.0,33.0,19.0,6.0,4.0,0.0,59.6,7.0,6.0,12.0,left
2018020243,4,home,True,REG,Dave Hakstol,4.0,25.0,19.0,8.0,3.0,0.0,40.4,9.0,4.0,21.0,left
2018020244,18,away,True,OT,Peter Laviolette,5.0,34.0,13.0,6.0,5.0,1.0,43.5,10.0,6.0,9.0,left
2018020244,25,home,False,OT,Jim Montgomery,4.0,24.0,19.0,10.0,3.0,1.0,56.5,9.0,8.0,11.0,left
2018020245,10,away,False,REG,Mike Babcock,1.0,41.0,20.0,8.0,3.0,0.0,47.1,8.0,15.0,12.0,right
2018020245,6,home,True,REG,Bruce Cassidy,5.0,34.0,22.0,6.0,4.0,2.0,52.9,16.0,9.0,12.0,right
2018020246,54,away,False,REG,Gerard Gallant,4.0,38.0,31.0,4.0,3.0,2.0,60.9,14.0,7.0,23.0,left
2018020246,8,home,True,REG,Claude Julien,5.0,27.0,25.0,6.0,2.0,0.0,39.1,17.0,7.0,11.0,left
2018020247,9,away,True,REG,Guy Boucher,6.0,34.0,18.0,6.0,4.0,2.0,55.1,4.0,8.0,20.0,right
2018020247,14,home,False,REG,Jon Cooper,4.0,28.0,24.0,8.0,3.0,1.0,44.9,5.0,8.0,9.0,right
2018020248,2,away,False,REG,Barry Trotz,2.0,31.0,16.0,12.0,4.0,0.0,51.7,12.0,7.0,9.0,left
2018020248,13,home,True,REG,Bob Boughner,4.0,31.0,7.0,10.0,5.0,1.0,48.3,24.0,19.0,11.0,left
2018020249,53,away,False,REG,Rick Tocchet,0.0,39.0,31.0,6.0,4.0,0.0,50.0,3.0,7.0,10.0,right
2018020249,5,home,True,REG,Mike Sullivan,4.0,32.0,32.0,10.0,2.0,0.0,50.0,8.0,10.0,25.0,right
2018020250,17,away,True,OT,Jeff Blashill,3.0,32.0,28.0,10.0,2.0,0.0,55.1,8.0,8.0,20.0,left
2018020250,12,home,False,OT,Rod Brind'Amour,3.0,52.0,35.0,4.0,5.0,1.0,44.9,7.0,12.0,12.0,left
2018020251,3,away,True,OT,David Quinn,4.0,19.0,22.0,9.0,2.0,0.0,38.1,4.0,6.0,16.0,right
2018020251,29,home,False,OT,John Tortorella,4.0,38.0,26.0,9.0,2.0,1.0,61.9,9.0,7.0,13.0,right
2018020252,20,away,True,REG,Bill Peters,1.0,36.0,15.0,6.0,1.0,0.0,43.6,11.0,4.0,15.0,left
2018020252,26,home,False,REG,Willie Desjardins,0.0,21.0,17.0,2.0,3.0,0.0,56.4,9.0,5.0,13.0,left
2018020242,23,away,False,OT,Travis Green,3.0,39.0,10.0,4.0,4.0,0.0,46.0,7.0,3.0,12.0,right
2018020242,7,home,True,OT,Phil Housley,3.0,37.0,17.0,8.0,2.0,0.0,54.0,10.0,4.0,10.0,right
2018020243,16,away,False,REG,Eddie Oatman,0.0,33.0,19.0,6.0,4.0,0.0,59.6,7.0,6.0,12.0,left
2018020243,4,home,True,REG,Dave Hakstol,4.0,25.0,19.0,8.0,3.0,0.0,40.4,9.0,4.0,21.0,left
2018020244,18,away,True,OT,Peter Laviolette,5.0,34.0,13.0,6.0,5.0,1.0,43.5,10.0,6.0,9.0,left
2018020244,25,home,False,OT,Jim Montgomery,4.0,24.0,19.0,10.0,3.0,1.0,56.5,9.0,8.0,11.0,left
2018020245,10,away,False,REG,Mike Babcock,1.0,41.0,20.0,8.0,3.0,0.0,47.1,8.0,15.0,12.0,right
2018020245,6,home,True,REG,Bruce Cassidy,5.0,34.0,22.0,6.0,4.0,2.0,52.9,16.0,9.0,12.0,right
2018020246,54,away,False,REG,Gerard Gallant,4.0,38.0,31.0,4.0,3.0,2.0,60.9,14.0,7.0,23.0,left
2018020246,8,home,True,REG,Claude Julien,5.0,27.0,25.0,6.0,2.0,0.0,39.1,17.0,7.0,11.0,left
2018020247,9,away,True,REG,Guy Boucher,6.0,34.0,18.0,6.0,4.0,2.0,55.1,4.0,8.0,20.0,right
2018020247,14,home,False,REG,Jon Cooper,4.0,28.0,24.0,8.0,3.0,1.0,44.9,5.0,8.0,9.0,right
2018020248,2,away,False,REG,Barry Trotz,2.0,31.0,16.0,12.0,4.0,0.0,51.7,12.0,7.0,9.0,left
2018020248,13,home,True,REG,Bob Boughner,4.0,31.0,7.0,10.0,5.0,1.0,48.3,24.0,19.0,11.0,left
2018020249,53,away,False,REG,Rick Tocchet,0.0,39.0,31.0,6.0,4.0,0.0,50.0,3.0,7.0,10.0,right
2018020249,5,home,True,REG,Mike Sullivan,4.0,32.0,32.0,10.0,2.0,0.0,50.0,8.0,10.0,25.0,right
2018020250,17,away,True,OT,Jeff Blashill,3.0,32.0,28.0,10.0,2.0,0.0,55.1,8.0,8.0,20.0,left
2018020250,12,home,False,OT,Rod Brind'Amour,3.0,52.0,35.0,4.0,5.0,1.0,44.9,7.0,12.0,12.0,left
2018020251,3,away,True,OT,David Quinn,4.0,19.0,22.0,9.0,2.0,0.0,38.1,4.0,6.0,16.0,right
2018020251,29,home,False,OT,John Tortorella,4.0,38.0,26.0,9.0,2.0,1.0,61.9,9.0,7.0,13.0,right
2018020252,20,away,True,REG,Bill Peters,1.0,36.0,15.0,6.0,1.0,0.0,43.6,11.0,4.0,15.0,left
2018020252,26,home,False,REG,Willie Desjardins,0.0,21.0,17.0,2.0,3.0,0.0,56.4,9.0,5.0,13.0,left
2018020253,30,away,True,REG,Bruce Boudreau,3.0,18.0,24.0,6.0,2.0,0.0,47.0,9.0,6.0,23.0,right
2018020253,19,home,False,REG,Mike Yeo,2.0,31.0,17.0,6.0,2.0,0.0,53.0,9.0,2.0,8.0,right
2018020254,9,away,False,REG,Guy Boucher,1.0,35.0,12.0,6.0,5.0,1.0,41.4,9.0,8.0,11.0,left
2018020254,13,home,True,REG,Bob Boughner,5.0,40.0,20.0,10.0,3.0,1.0,58.6,10.0,10.0,13.0,left
2018020255,53,away,True,REG,Rick Tocchet,4.0,22.0,18.0,4.0,6.0,2.0,48.4,3.0,11.0,11.0,left
2018020255,15,home,False,REG,Todd Reirden,1.0,39.0,20.0,12.0,2.0,0.0,51.6,10.0,5.0,14.0,left
2018020257,1,away,False,REG,John Hynes,2.0,36.0,23.0,6.0,3.0,0.0,38.7,9.0,7.0,11.0,left
2018020257,52,home,True,REG,Paul Maurice,5.0,28.0,20.0,10.0,1.0,0.0,61.3,17.0,4.0,25.0,left
2018020256,54,away,False,REG,Gerard Gallant,1.0,38.0,25.0,14.0,4.0,0.0,41.8,9.0,7.0,8.0,right
2018020256,6,home,True,REG,Bruce Cassidy,4.0,37.0,20.0,8.0,7.0,1.0,58.2,8.0,10.0,7.0,right
2018020258,20,away,False,REG,Bill Peters,1.0,30.0,18.0,8.0,0.0,0.0,51.0,3.0,7.0,16.0,right
2018020258,28,home,True,REG,Peter DeBoer,3.0,29.0,21.0,2.0,3.0,0.0,49.0,8.0,11.0,14.0,right
2018020259,21,away,True,REG,Jared Bednar,4.0,28.0,18.0,6.0,2.0,1.0,48.8,10.0,7.0,19.0,right
2018020259,22,home,False,REG,Todd McLellan,1.0,27.0,36.0,4.0,3.0,0.0,51.2,10.0,11.0,5.0,right
2018020253,30,away,True,REG,Bruce Boudreau,3.0,18.0,24.0,6.0,2.0,0.0,47.0,9.0,6.0,23.0,right
2018020253,19,home,False,REG,Mike Yeo,2.0,31.0,17.0,6.0,2.0,0.0,53.0,9.0,2.0,8.0,right
2018020254,9,away,False,REG,Guy Boucher,1.0,35.0,12.0,6.0,5.0,1.0,41.4,9.0,8.0,11.0,left
2018020254,13,home,True,REG,Bob Boughner,5.0,40.0,20.0,10.0,3.0,1.0,58.6,10.0,10.0,13.0,left
2018020255,53,away,True,REG,Rick Tocchet,4.0,22.0,18.0,4.0,6.0,2.0,48.4,3.0,11.0,11.0,left
2018020255,15,home,False,REG,Todd Reirden,1.0,39.0,20.0,12.0,2.0,0.0,51.6,10.0,5.0,14.0,left
2018020257,1,away,False,REG,John Hynes,2.0,36.0,23.0,6.0,3.0,0.0,38.7,9.0,7.0,11.0,left
2018020257,52,home,True,REG,Paul Maurice,5.0,28.0,20.0,10.0,1.0,0.0,61.3,17.0,4.0,25.0,left
2018020256,54,away,False,REG,Gerard Gallant,1.0,38.0,25.0,14.0,4.0,0.0,41.8,9.0,7.0,8.0,right
2018020256,6,home,True,REG,Bruce Cassidy,4.0,37.0,20.0,8.0,7.0,1.0,58.2,8.0,10.0,7.0,right
2018020258,20,away,False,REG,Bill Peters,1.0,30.0,18.0,8.0,0.0,0.0,51.0,3.0,7.0,16.0,right
2018020258,28,home,True,REG,Peter DeBoer,3.0,29.0,21.0,2.0,3.0,0.0,49.0,8.0,11.0,14.0,right
2018020259,21,away,True,REG,Jared Bednar,4.0,28.0,18.0,6.0,2.0,1.0,48.8,10.0,7.0,19.0,right
2018020259,22,home,False,REG,Todd McLellan,1.0,27.0,36.0,4.0,3.0,0.0,51.2,10.0,11.0,5.0,right
2018020260,23,away,False,REG,Travis Green,1.0,26.0,18.0,17.0,4.0,0.0,43.4,5.0,5.0,14.0,left
2018020260,3,home,True,REG,David Quinn,2.0,27.0,23.0,13.0,6.0,1.0,56.6,22.0,12.0,15.0,left
2018020261,16,away,False,OT,Eddie Oatman,2.0,35.0,27.0,6.0,0.0,0.0,40.4,5.0,10.0,13.0,left
2018020261,12,home,True,OT,Rod Brind'Amour,3.0,40.0,32.0,2.0,2.0,2.0,59.6,20.0,16.0,12.0,left
2018020262,29,away,True,REG,John Tortorella,2.0,28.0,15.0,15.0,3.0,1.0,44.6,8.0,7.0,24.0,left
2018020262,25,home,False,REG,Jim Montgomery,1.0,27.0,25.0,13.0,4.0,0.0,55.4,21.0,8.0,24.0,left
2018020263,18,away,False,OT,Peter Laviolette,1.0,35.0,17.0,9.0,7.0,0.0,44.7,13.0,4.0,10.0,right
2018020263,24,home,True,OT,Randy Carlyle,1.0,30.0,6.0,19.0,2.0,0.0,55.3,16.0,0.0,18.0,right
2018020260,23,away,False,REG,Travis Green,1.0,26.0,18.0,17.0,4.0,0.0,43.4,5.0,5.0,14.0,left
2018020260,3,home,True,REG,David Quinn,2.0,27.0,23.0,13.0,6.0,1.0,56.6,22.0,12.0,15.0,left
2018020261,16,away,False,OT,Eddie Oatman,2.0,35.0,27.0,6.0,0.0,0.0,40.4,5.0,10.0,13.0,left
2018020261,12,home,True,OT,Rod Brind'Amour,3.0,40.0,32.0,2.0,2.0,2.0,59.6,20.0,16.0,12.0,left
2018020262,29,away,True,REG,John Tortorella,2.0,28.0,15.0,15.0,3.0,1.0,44.6,8.0,7.0,24.0,left
2018020262,25,home,False,REG,Jim Montgomery,1.0,27.0,25.0,13.0,4.0,0.0,55.4,21.0,8.0,24.0,left
2018020263,18,away,False,OT,Peter Laviolette,1.0,35.0,17.0,9.0,7.0,0.0,44.7,13.0,4.0,10.0,right
2018020263,24,home,True,OT,Randy Carlyle,1.0,30.0,6.0,19.0,2.0,0.0,55.3,16.0,0.0,18.0,right
2018020265,5,away,False,REG,Mike Sullivan,2.0,31.0,32.0,6.0,3.0,1.0,50.7,4.0,11.0,8.0,right
2018020265,1,home,True,REG,John Hynes,4.0,35.0,16.0,8.0,2.0,0.0,49.3,3.0,10.0,14.0,right
2018020266,23,away,False,REG,Travis Green,2.0,24.0,16.0,20.0,5.0,1.0,43.4,15.0,1.0,14.0,right
2018020266,2,home,True,REG,Barry Trotz,5.0,34.0,15.0,20.0,5.0,1.0,56.6,14.0,5.0,9.0,right
2018020267,13,away,True,REG,Bob Boughner,2.0,30.0,25.0,2.0,3.0,1.0,31.7,11.0,12.0,21.0,left
2018020267,4,home,False,REG,Dave Hakstol,1.0,31.0,30.0,6.0,1.0,0.0,68.3,11.0,7.0,15.0,left
2018020264,14,away,False,REG,Jon Cooper,1.0,30.0,33.0,4.0,1.0,0.0,57.4,5.0,1.0,9.0,right
2018020264,7,home,True,REG,Phil Housley,2.0,19.0,19.0,4.0,1.0,0.0,42.6,9.0,9.0,17.0,right
2018020268,53,away,False,REG,Rick Tocchet,1.0,25.0,20.0,10.0,5.0,0.0,45.7,8.0,4.0,12.0,left
2018020268,17,home,True,REG,Jeff Blashill,6.0,26.0,7.0,12.0,4.0,1.0,54.3,19.0,7.0,19.0,left
2018020269,15,away,True,REG,Todd Reirden,5.0,33.0,9.0,19.0,2.0,0.0,50.8,6.0,2.0,20.0,left
2018020269,30,home,False,REG,Bruce Boudreau,2.0,28.0,21.0,11.0,6.0,1.0,49.2,3.0,10.0,9.0,left
2018020270,8,away,False,REG,Claude Julien,2.0,29.0,28.0,10.0,3.0,0.0,41.0,5.0,6.0,18.0,right
2018020270,22,home,True,REG,Todd McLellan,6.0,43.0,24.0,10.0,3.0,0.0,59.0,17.0,13.0,14.0,right
