game_id,season,type,date_time_GMT,away_team_id,home_team_id,away_goals,home_goals,outcome,home_rink_side_start,venue,venue_link,venue_time_zone_id,venue_time_zone_offset,venue_time_zone_tz,year
2017020812,20172018,R,2018-02-07 00:00:00+00:00,24,7,4,3,away win OT,left,KeyBank Center,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020624,20172018,R,2018-01-05 02:00:00+00:00,29,21,0,2,home win REG,right,Pepsi Center,/api/v1/venues/null,America/Denver,-6,MDT,2018
2017020731,20172018,R,2018-01-23 02:00:00+00:00,2,53,2,3,home win OT,left,Gila River Arena,/api/v1/venues/null,America/Phoenix,-7,MST,2018
2017020986,20172018,R,2018-03-02 01:30:00+00:00,14,25,5,4,away win OT,right,American Airlines Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017021124,20172018,R,2018-03-20 23:00:00+00:00,22,12,7,3,away win REG,right,PNC Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020706,20172018,R,2018-01-20 00:30:00+00:00,8,15,3,2,away win REG,right,Capital One Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017021076,20172018,R,2018-03-14 01:00:00+00:00,22,20,0,1,home win REG,right,Scotiabank Saddledome,/api/v1/venues/null,America/Denver,-6,MDT,2018
2017021046,20172018,R,2018-03-10 01:30:00+00:00,24,25,1,2,home win REG,right,American Airlines Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017020930,20172018,R,2018-02-23 00:00:00+00:00,2,10,3,4,home win OT,right,Air Canada Centre,/api/v1/venues/null,America/Toronto,-4,EDT,2018
2017021066,20172018,R,2018-03-12 23:00:00+00:00,8,29,2,5,home win REG,left,Nationwide Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017021087,20172018,R,2018-03-15 23:30:00+00:00,6,13,0,3,home win REG,right,BB&T Center,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020625,20172018,R,2018-01-05 02:00:00+00:00,26,20,3,4,home win REG,right,Scotiabank Saddledome,/api/v1/venues/null,America/Denver,-6,MDT,2018
2017021170,20172018,R,2018-03-26 23:30:00+00:00,15,3,4,2,away win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017021025,20172018,R,2018-03-07 01:00:00+00:00,25,18,0,2,home win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017020699,20172018,R,2018-01-19 00:00:00+00:00,25,29,1,2,home win OT,left,Nationwide Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017021194,20172018,R,2018-03-30 00:00:00+00:00,28,18,3,5,home win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017021257,20172018,R,2018-04-07 19:00:00+00:00,3,4,0,5,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017021255,20172018,R,2018-04-07 00:30:00+00:00,19,16,4,1,away win REG,right,United Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017021010,20172018,R,2018-03-04 21:00:00+00:00,16,24,3,6,home win REG,left,Honda Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,2018
2017020853,20172018,R,2018-02-11 17:00:00+00:00,5,19,4,1,away win REG,left,Scottrade Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017020696,20172018,R,2018-01-19 00:00:00+00:00,6,2,5,2,away win REG,left,Barclays Center,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020953,20172018,R,2018-02-25 00:00:00+00:00,7,15,1,5,home win REG,right,Capital One Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020952,20172018,R,2018-02-24 23:15:00+00:00,2,1,1,2,home win REG,left,Prudential Center,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017021081,20172018,R,2018-03-15 02:00:00+00:00,1,54,8,3,away win REG,,T-Mobile Arena,/api/v1/venues/null,America/Los_Angeles,-7,PDT,2018
2017020955,20172018,R,2018-02-25 00:00:00+00:00,52,25,5,3,away win REG,right,American Airlines Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017021218,20172018,R,2018-04-01 16:30:00+00:00,6,4,3,4,home win OT,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020614,20172018,R,2018-01-04 00:30:00+00:00,9,17,1,2,home win OT,right,Little Caesars Arena,/api/v1/venues/null,America/Detroit,-4,EDT,2018
2017020728,20172018,R,2018-01-23 01:00:00+00:00,9,30,1,3,home win REG,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017020813,20172018,R,2018-02-07 00:00:00+00:00,54,5,4,5,home win REG,left,PPG Paints Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020987,20172018,R,2018-03-02 02:00:00+00:00,18,22,4,2,away win REG,left,Rogers Place,/api/v1/venues/null,America/Edmonton,-6,MDT,2018
2017020911,20172018,R,2018-02-19 01:00:00+00:00,25,28,2,5,home win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles,-7,PDT,2018
2017021065,20172018,R,2018-03-12 23:00:00+00:00,52,15,2,3,home win OT,right,Capital One Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020715,20172018,R,2018-01-21 01:00:00+00:00,53,19,5,2,away win REG,left,Scottrade Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017020918,20172018,R,2018-02-21 00:00:00+00:00,13,10,0,1,home win REG,right,Air Canada Centre,/api/v1/venues/null,America/Toronto,-4,EDT,2018
2017020810,20172018,R,2018-02-06 01:30:00+00:00,3,25,1,2,home win REG,right,American Airlines Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017021114,20172018,R,2018-03-18 23:30:00+00:00,25,52,2,4,home win REG,right,Bell MTS Place,/api/v1/venues/null,America/Winnipeg,-5,CDT,2018
2017020671,20172018,R,2018-01-13 18:00:00+00:00,17,5,1,4,home win REG,left,PPG Paints Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020811,20172018,R,2018-02-06 02:00:00+00:00,14,22,2,6,home win REG,left,Rogers Place,/api/v1/venues/null,America/Edmonton,-6,MDT,2018
2017020675,20172018,R,2018-01-14 02:00:00+00:00,21,25,4,1,away win REG,right,American Airlines Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017020890,20172018,R,2018-02-17 00:00:00+00:00,4,29,2,1,away win OT,left,Nationwide Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020679,20172018,R,2018-01-15 00:30:00+00:00,3,5,2,5,home win REG,left,PPG Paints Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017021014,20172018,R,2018-03-05 02:00:00+00:00,29,28,4,2,away win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles,-7,PDT,2018
2017021267,20172018,R,2018-04-08 01:00:00+00:00,24,53,3,0,away win REG,left,Gila River Arena,/api/v1/venues/null,America/Phoenix,-7,MST,2018
2017021157,20172018,R,2018-03-24 23:00:00+00:00,14,1,1,2,home win REG,left,Prudential Center,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020736,20172018,R,2018-01-24 01:00:00+00:00,9,19,0,3,home win REG,left,Scottrade Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017020836,20172018,R,2018-02-10 00:00:00+00:00,20,3,3,4,home win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017021226,20172018,R,2018-04-03 00:00:00+00:00,15,19,4,2,away win REG,left,Scottrade Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017020823,20172018,R,2018-02-08 00:30:00+00:00,18,10,2,3,home win OT,right,Air Canada Centre,/api/v1/venues/null,America/Toronto,-4,EDT,2018
2017020981,20172018,R,2018-03-01 02:30:00+00:00,20,21,2,5,home win REG,right,Pepsi Center,/api/v1/venues/null,America/Denver,-6,MDT,2018
2017021125,20172018,R,2018-03-20 23:30:00+00:00,13,9,7,2,away win REG,left,Canadian Tire Centre,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017021204,20172018,R,2018-03-31 02:00:00+00:00,26,24,1,2,home win OT,left,Honda Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,2018
2017021171,20172018,R,2018-03-26 23:00:00+00:00,9,12,1,4,home win REG,right,PNC Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020800,20172018,R,2018-02-04 01:00:00+00:00,3,18,2,5,home win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017020831,20172018,R,2018-02-09 01:00:00+00:00,21,19,1,6,home win REG,left,Scottrade Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017020682,20172018,R,2018-01-15 01:00:00+00:00,23,30,3,2,away win OT,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017021061,20172018,R,2018-03-11 23:30:00+00:00,25,5,1,3,home win REG,left,PPG Paints Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020819,20172018,R,2018-02-07 01:00:00+00:00,30,19,6,2,away win REG,left,Scottrade Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017021091,20172018,R,2018-03-16 02:00:00+00:00,17,26,1,4,home win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,2018
2017020949,20172018,R,2018-02-25 00:00:00+00:00,14,8,4,3,away win OT,right,Centre Bell,/api/v1/venues/null,America/Montreal,-4,EDT,2018
2017021265,20172018,R,2018-04-08 00:00:00+00:00,29,18,2,4,home win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017021209,20172018,R,2018-03-31 23:00:00+00:00,52,10,3,1,away win REG,right,Air Canada Centre,/api/v1/venues/null,America/Toronto,-4,EDT,2018
2017020740,20172018,R,2018-01-24 03:00:00+00:00,26,23,2,6,home win REG,right,Rogers Arena,/api/v1/venues/null,America/Vancouver,-7,PDT,2018
2017020940,20172018,R,2018-02-23 03:30:00+00:00,25,26,2,0,away win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,2018
2017020824,20172018,R,2018-02-08 01:00:00+00:00,6,3,6,1,away win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020882,20172018,R,2018-02-16 00:30:00+00:00,7,9,2,3,home win OT,left,Canadian Tire Centre,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017021088,20172018,R,2018-03-16 00:00:00+00:00,21,19,4,1,away win REG,left,Scottrade Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017020626,20172018,R,2018-01-05 02:00:00+00:00,24,22,1,2,home win OT,left,Rogers Place,/api/v1/venues/null,America/Edmonton,-6,MDT,2018
2017020883,20172018,R,2018-02-16 00:30:00+00:00,17,14,1,4,home win REG,left,Amalie Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017021071,20172018,R,2018-03-13 23:00:00+00:00,6,12,6,4,away win REG,right,PNC Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020900,20172018,R,2018-02-18 00:00:00+00:00,8,54,3,6,home win REG,,T-Mobile Arena,/api/v1/venues/null,America/Los_Angeles,-7,PDT,2018
2017021038,20172018,R,2018-03-09 00:30:00+00:00,8,13,0,5,home win REG,right,BB&T Center,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017021101,20172018,R,2018-03-17 23:00:00+00:00,8,10,0,4,home win REG,right,Air Canada Centre,/api/v1/venues/null,America/Toronto,-4,EDT,2018
2017020621,20172018,R,2018-01-05 01:00:00+00:00,54,19,1,2,home win REG,left,Scottrade Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017020600,20172018,R,2018-01-01 00:00:00+00:00,52,22,5,0,away win REG,left,Rogers Place,/api/v1/venues/null,America/Edmonton,-6,MDT,2018
2017020754,20172018,R,2018-01-26 01:30:00+00:00,10,25,4,1,away win REG,right,American Airlines Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017020941,20172018,R,2018-02-24 00:00:00+00:00,30,3,4,1,away win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017021040,20172018,R,2018-03-09 01:30:00+00:00,12,16,3,2,away win REG,right,United Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017020776,20172018,R,2018-02-02 00:00:00+00:00,19,6,1,3,home win REG,left,TD Garden,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017021175,20172018,R,2018-03-27 02:00:00+00:00,21,54,1,4,home win REG,,T-Mobile Arena,/api/v1/venues/null,America/Los_Angeles,-7,PDT,2018
2017020757,20172018,R,2018-01-26 03:00:00+00:00,7,23,4,0,away win REG,right,Rogers Arena,/api/v1/venues/null,America/Vancouver,-7,PDT,2018
2017021024,20172018,R,2018-03-07 00:30:00+00:00,13,14,4,5,home win OT,left,Amalie Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020884,20172018,R,2018-02-16 01:00:00+00:00,20,18,4,3,away win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017021041,20172018,R,2018-03-09 02:00:00+00:00,2,22,1,2,home win OT,left,Rogers Place,/api/v1/venues/null,America/Edmonton,-6,MDT,2018
2017021104,20172018,R,2018-03-17 23:00:00+00:00,9,29,1,2,home win REG,left,Nationwide Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017021239,20172018,R,2018-04-05 00:00:00+00:00,16,19,4,3,away win REG,left,Scottrade Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017020790,20172018,R,2018-02-03 00:00:00+00:00,28,29,3,1,away win REG,left,Nationwide Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017021119,20172018,R,2018-03-20 00:00:00+00:00,26,30,4,3,away win OT,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017020795,20172018,R,2018-02-04 00:00:00+00:00,19,7,1,0,away win REG,left,KeyBank Center,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017021126,20172018,R,2018-03-20 23:30:00+00:00,4,17,4,5,home win OT,right,Little Caesars Arena,/api/v1/venues/null,America/Detroit,-4,EDT,2018
2017021271,20172018,R,2018-04-08 02:30:00+00:00,30,28,6,3,away win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles,-7,PDT,2018
2017020718,20172018,R,2018-01-21 01:30:00+00:00,2,16,7,3,away win REG,right,United Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017021200,20172018,R,2018-03-30 23:00:00+00:00,10,2,5,4,away win REG,left,Barclays Center,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020685,20172018,R,2018-01-15 21:00:00+00:00,28,26,4,1,away win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,2018
2017021201,20172018,R,2018-03-30 23:00:00+00:00,14,3,7,3,away win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020807,20172018,R,2018-02-04 18:00:00+00:00,28,12,3,1,away win REG,right,PNC Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020627,20172018,R,2018-01-05 02:00:00+00:00,18,53,2,3,home win OT,left,Gila River Arena,/api/v1/venues/null,America/Phoenix,-7,MST,2018
2017020712,20172018,R,2018-01-21 00:00:00+00:00,6,8,4,1,away win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal,-4,EDT,2018
2017020839,20172018,R,2018-02-10 00:30:00+00:00,23,12,1,4,home win REG,right,PNC Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020821,20172018,R,2018-02-07 01:30:00+00:00,20,16,3,2,away win REG,right,United Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017020765,20172018,R,2018-01-31 00:00:00+00:00,9,12,1,2,home win REG,right,PNC Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020804,20172018,R,2018-02-04 03:30:00+00:00,53,26,0,6,home win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,2018
2017020638,20172018,R,2018-01-07 00:00:00+00:00,14,9,3,6,home win REG,left,Canadian Tire Centre,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020881,20172018,R,2018-02-16 00:00:00+00:00,26,5,1,3,home win REG,left,PPG Paints Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017021001,20172018,R,2018-03-03 19:00:00+00:00,19,25,2,3,home win OT,right,American Airlines Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017020710,20172018,R,2018-01-20 20:00:00+00:00,3,21,1,3,home win REG,right,Pepsi Center,/api/v1/venues/null,America/Denver,-6,MDT,2018
2017021105,20172018,R,2018-03-18 00:00:00+00:00,3,19,3,4,home win OT,left,Scottrade Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017020711,20172018,R,2018-01-20 20:00:00+00:00,52,20,2,1,away win OT,right,Scotiabank Saddledome,/api/v1/venues/null,America/Denver,-6,MDT,2018
2017020888,20172018,R,2018-02-16 03:00:00+00:00,22,54,1,4,home win REG,,T-Mobile Arena,/api/v1/venues/null,America/Los_Angeles,-7,PDT,2018
2017020778,20172018,R,2018-02-02 00:00:00+00:00,4,1,3,4,home win REG,left,Prudential Center,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020652,20172018,R,2018-01-09 00:00:00+00:00,29,10,3,2,away win OT,right,Air Canada Centre,/api/v1/venues/null,America/Toronto,-4,EDT,2018
2017021074,20172018,R,2018-03-14 00:00:00+00:00,52,18,1,3,home win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017021225,20172018,R,2018-04-02 23:30:00+00:00,12,13,2,3,home win REG,right,BB&T Center,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020921,20172018,R,2018-02-21 00:00:00+00:00,14,15,4,2,away win REG,right,Capital One Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020972,20172018,R,2018-02-28 00:30:00+00:00,10,13,2,3,home win OT,right,BB&T Center,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017021205,20172018,R,2018-03-31 02:30:00+00:00,19,54,3,4,home win OT,,T-Mobile Arena,/api/v1/venues/null,America/Los_Angeles,-7,PDT,2018
2017020854,20172018,R,2018-02-11 20:00:00+00:00,3,52,3,1,away win REG,right,Bell MTS Place,/api/v1/venues/null,America/Winnipeg,-5,CDT,2018
2017021023,20172018,R,2018-03-07 00:00:00+00:00,54,29,1,4,home win REG,left,Nationwide Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020971,20172018,R,2018-02-28 00:00:00+00:00,9,15,2,3,home win REG,right,Capital One Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020923,20172018,R,2018-02-21 01:00:00+00:00,28,19,3,2,away win REG,left,Scottrade Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017021138,20172018,R,2018-03-22 23:00:00+00:00,53,12,5,6,home win REG,right,PNC Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020617,20172018,R,2018-01-05 00:00:00+00:00,28,10,2,3,home win OT,right,Air Canada Centre,/api/v1/venues/null,America/Toronto,-4,EDT,2018
2017021093,20172018,R,2018-03-16 23:30:00+00:00,25,9,2,3,home win OT,left,Canadian Tire Centre,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020722,20172018,R,2018-01-21 23:00:00+00:00,54,12,5,1,away win REG,right,PNC Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020769,20172018,R,2018-01-31 01:00:00+00:00,14,52,1,3,home win REG,right,Bell MTS Place,/api/v1/venues/null,America/Winnipeg,-5,CDT,2018
2017021270,20172018,R,2018-04-08 02:30:00+00:00,25,26,4,2,away win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,2018
2017020762,20172018,R,2018-01-31 00:00:00+00:00,1,7,3,1,away win REG,left,KeyBank Center,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017021107,20172018,R,2018-03-18 02:00:00+00:00,28,23,5,3,away win REG,right,Rogers Arena,/api/v1/venues/null,America/Vancouver,-7,PDT,2018
2017021152,20172018,R,2018-03-24 20:00:00+00:00,20,28,1,5,home win REG,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles,-7,PDT,2018
2017020904,20172018,R,2018-02-18 03:00:00+00:00,6,23,1,6,home win REG,right,Rogers Arena,/api/v1/venues/null,America/Vancouver,-7,PDT,2018
2017020681,20172018,R,2018-01-14 17:30:00+00:00,17,16,4,0,away win REG,right,United Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017021210,20172018,R,2018-03-31 23:00:00+00:00,2,1,3,4,home win REG,left,Prudential Center,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020863,20172018,R,2018-02-13 02:00:00+00:00,16,53,1,6,home win REG,left,Gila River Arena,/api/v1/venues/null,America/Phoenix,-7,MST,2018
2017020766,20172018,R,2018-01-31 00:00:00+00:00,30,29,3,2,away win OT,left,Nationwide Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020982,20172018,R,2018-03-01 03:00:00+00:00,3,23,6,5,away win OT,right,Rogers Arena,/api/v1/venues/null,America/Vancouver,-7,PDT,2018
2017021100,20172018,R,2018-03-17 20:00:00+00:00,1,26,3,0,away win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,2018
2017021195,20172018,R,2018-03-30 00:00:00+00:00,25,30,2,5,home win REG,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017020772,20172018,R,2018-01-31 03:00:00+00:00,21,23,3,4,home win OT,right,Rogers Arena,/api/v1/venues/null,America/Vancouver,-7,PDT,2018
2017021206,20172018,R,2018-03-31 17:00:00+00:00,13,6,1,5,home win REG,left,TD Garden,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017021269,20172018,R,2018-04-08 02:00:00+00:00,23,22,2,3,home win OT,left,Rogers Place,/api/v1/venues/null,America/Edmonton,-6,MDT,2018
2017020885,20172018,R,2018-02-16 01:00:00+00:00,15,30,5,2,away win REG,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017020719,20172018,R,2018-01-21 02:00:00+00:00,14,30,2,5,home win REG,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017020670,20172018,R,2018-01-13 18:00:00+00:00,2,3,7,2,away win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017021003,20172018,R,2018-03-03 22:00:00+00:00,8,6,1,2,home win OT,left,TD Garden,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017021211,20172018,R,2018-03-31 23:00:00+00:00,8,5,2,5,home win REG,left,PPG Paints Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020840,20172018,R,2018-02-10 01:00:00+00:00,19,52,5,2,away win REG,right,Bell MTS Place,/api/v1/venues/null,America/Winnipeg,-5,CDT,2018
2017020870,20172018,R,2018-02-14 00:30:00+00:00,24,17,1,2,home win REG,right,Little Caesars Arena,/api/v1/venues/null,America/Detroit,-4,EDT,2018
2017020983,20172018,R,2018-03-02 00:00:00+00:00,5,6,4,8,home win REG,left,TD Garden,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020782,20172018,R,2018-02-02 01:30:00+00:00,26,18,0,5,home win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017021159,20172018,R,2018-03-24 23:00:00+00:00,7,3,1,5,home win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020817,20172018,R,2018-02-07 00:30:00+00:00,6,17,3,2,away win REG,right,Little Caesars Arena,/api/v1/venues/null,America/Detroit,-4,EDT,2018
2017020723,20172018,R,2018-01-22 01:00:00+00:00,23,52,0,1,home win REG,right,Bell MTS Place,/api/v1/venues/null,America/Winnipeg,-5,CDT,2018
2017021190,20172018,R,2018-03-29 23:00:00+00:00,14,6,2,4,home win REG,left,TD Garden,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020896,20172018,R,2018-02-17 19:00:00+00:00,24,30,3,2,away win OT,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017020835,20172018,R,2018-02-10 00:00:00+00:00,17,2,6,7,home win OT,left,Barclays Center,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020927,20172018,R,2018-02-22 01:00:00+00:00,9,16,2,3,home win OT,right,United Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017021059,20172018,R,2018-03-11 16:30:00+00:00,6,16,1,3,home win REG,right,United Center,/api/v1/venues/null,America/Chicago,-5,CDT,2018
2017020735,20172018,R,2018-01-24 00:30:00+00:00,4,17,3,2,away win OT,right,Little Caesars Arena,/api/v1/venues/null,America/Detroit,-4,EDT,2018
2017020789,20172018,R,2018-02-03 00:00:00+00:00,17,12,4,1,away win REG,right,PNC Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017021080,20172018,R,2018-03-15 01:30:00+00:00,28,22,4,3,away win OT,left,Rogers Place,/api/v1/venues/null,America/Edmonton,-6,MDT,2018
2017020630,20172018,R,2018-01-06 00:30:00+00:00,13,17,2,4,home win REG,right,Little Caesars Arena,/api/v1/venues/null,America/Detroit,-4,EDT,2018
2017020978,20172018,R,2018-03-01 00:00:00+00:00,2,8,1,3,home win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal,-4,EDT,2018
2017021112,20172018,R,2018-03-18 21:00:00+00:00,15,4,3,6,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017021133,20172018,R,2018-03-21 23:00:00+00:00,8,5,3,5,home win REG,left,PPG Paints Arena,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017021256,20172018,R,2018-04-07 02:00:00+00:00,25,24,3,5,home win REG,left,Honda Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,2018
2017020727,20172018,R,2018-01-23 00:00:00+00:00,17,1,3,0,away win REG,left,Prudential Center,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017020783,20172018,R,2018-02-02 01:00:00+00:00,54,52,3,2,away win OT,right,Bell MTS Place,/api/v1/venues/null,America/Winnipeg,-5,CDT,2018
2017020734,20172018,R,2018-01-24 00:30:00+00:00,21,8,2,4,home win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal,-4,EDT,2018
2017021118,20172018,R,2018-03-19 23:30:00+00:00,13,8,2,0,away win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal,-4,EDT,2018
2017020648,20172018,R,2018-01-08 00:00:00+00:00,23,8,2,5,home win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal,-4,EDT,2018
2017020677,20172018,R,2018-01-14 03:30:00+00:00,24,26,4,2,away win REG,right,STAPLES Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,2018
2017021192,20172018,R,2018-03-29 23:00:00+00:00,5,1,4,3,away win OT,left,Prudential Center,/api/v1/venues/null,America/New_York,-4,EDT,2018
2017021006,20172018,R,2018-03-04 01:00:00+00:00,9,53,1,2,home win REG,left,Gila River Arena,/api/v1/venues/null,America/Phoenix,-7,MST,2018
2017021165,20172018,R,2018-03-25 23:00:00+00:00,18,52,4,5,home win OT,right,Bell MTS Place,/api/v1/venues/null,America/Winnipeg,-5,CDT,2018
2017020917,20172018,R,2018-02-20 03:00:00+00:00,24,54,2,0,away win REG,,T-Mobile Arena,/api/v1/venues/null,America/Los_Angeles,-7,PDT,2018
2017020806,20172018,R,2018-02-04 18:00:00+00:00,9,8,1,4,home win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal,-4,EDT,2018
